gender,fav_number,tweet_count,retweet_count,sidebar_hue,sidebar_sat,sidebar_value,link_hue,link_sat,link_value,,
0,16,1079,0,200,19,92.9,0,93.9,83.9,,
0,16,1054,0,0,0,0,196,100,70.6,,
1,16,690,0,0,0,0,196,100,70.6,,
0,16,472,0,200,19,92.9,194.1,80.3,93.7,,
0,16,408,0,200,19,92.9,196,100,70.6,,
1,16,382,0,85.7,40.1,61.6,196,100,70.6,,
1,16,374,0,0,0,93.3,196,100,70.6,,
1,16,303,0,200,19,92.9,352.5,79.2,86.7,,
0,16,277,0,200,19,92.9,196,100,70.6,,
1,16,244,0,58.1,59.9,83.1,196,100,70.6,,
1,16,199,0,45,1.9,82.7,187,87.2,76.9,,
1,16,62,0,200,19,92.9,17.2,75.2,98,,
1,16,26,0,200,19,92.9,265.9,50,80,,
0,16,25,0,0,0,0,196,100,70.6,,
0,15,404903,0,34.9,96.7,94.9,196,100,70.6,,
1,15,94418,0,0,0,100,196,100,70.6,,
0,15,79069,0,200,19,92.9,196,100,70.6,,
0,15,58701,0,0,0,100,206.1,11.9,76.1,,
1,15,52382,0,122,68.6,68.6,196,100,70.6,,
1,15,50632,0,183.8,57.3,86.3,0,100,100,,
0,15,40425,0,0,0,100,275.2,26,94.9,,
0,15,27613,0,0,0,93.3,19.1,85.7,87.8,,
1,15,26250,0,200,19,92.9,196,100,70.6,,
0,15,20898,0,200,19,92.9,0,0,0,,
0,15,20898,0,200,19,92.9,196,100,70.6,,
0,15,20898,0,200,19,92.9,196,100,70.6,,
0,15,20898,0,200,19,92.9,196,100,70.6,,
0,15,20898,0,200,19,92.9,196,100,70.6,,
0,15,20898,0,200,19,92.9,196,100,70.6,,
0,15,13764,0,200,19,92.9,196,100,70.6,,
1,15,12013,0,200,19,92.9,110.1,58.6,56.9,,
1,15,11727,0,200,19,92.9,194.1,80.3,93.7,,
0,15,11250,0,54.9,32.2,100,206.1,11.9,76.1,,
0,15,6668,0,200,19,92.9,196,100,70.6,,
0,15,3520,0,0,0,100,196,100,70.6,,
1,15,3188,0,200,19,92.9,196,100,70.6,,
0,15,1562,0,200,19,92.9,196,100,70.6,,
0,15,1521,0,33.6,41.9,85.1,196,100,70.6,,
1,15,1257,0,200,19,92.9,12,100,100,,
0,15,865,0,37.5,80,94.1,17.2,75.2,98,,
1,15,568,0,200,19,92.9,196,100,70.6,,
0,15,478,0,200,19,92.9,42.8,69.8,100,,
0,15,465,0,200,19,92.9,351.9,30.2,96.1,,
0,15,258,0,200,19,92.9,196,100,70.6,,
1,15,252,0,200,19,92.9,194.1,80.3,93.7,,
1,15,228,0,0,0,0,194.1,80.3,93.7,,
0,15,226,0,200,19,92.9,196,100,70.6,,
1,15,193,0,0,0,0,196,100,70.6,,
0,15,152,0,200,19,92.9,109.9,36.3,83.1,,
0,15,147,0,200,19,92.9,196,100,70.6,,
0,15,56,0,200,19,92.9,196,100,70.6,,
0,15,41,0,0,0,0,206.2,72.8,85.1,,
0,15,30,0,200,19,92.9,196,100,70.6,,
0,15,2,0,200,19,92.9,196,100,70.6,,
0,14,90693,0,200,19,92.9,196,100,70.6,,
0,14,81042,0,0,0,0,210,53.6,38,,
1,14,72701,0,200,19,92.9,196,100,70.6,,
1,14,72700,0,200,19,92.9,196,100,70.6,,
1,14,72700,0,200,19,92.9,196,100,70.6,,
1,14,38290,0,200,19,92.9,265.9,50,80,,
1,14,25852,0,200,19,92.9,352.5,79.2,86.7,,
1,14,19260,0,66.5,21,85.9,42.8,69.8,100,,
1,14,19260,0,66.5,21,85.9,196,100,70.6,,
0,14,6885,0,200,19,92.9,0,0,9,,
0,14,5748,0,0,0,93.3,110.1,58.6,56.9,,
0,14,5016,0,60,93.8,50.2,196,100,70.6,,
0,14,4375,0,0,0,0,0,98.8,100,,
0,14,3383,0,220,20,11.8,340,75,80,,
1,14,2401,0,201.5,53.7,85.5,196,100,70.6,,
0,14,1641,0,200,19,92.9,196,100,70.6,,
1,14,1215,0,200,19,92.9,0,0,20,,
1,14,1038,0,0,0,0,196,100,70.6,,
0,14,1030,0,0,0,93.3,0,100,60,,
0,14,991,0,200,19,92.9,196,100,70.6,,
1,14,817,0,200,19,92.9,344.3,82.9,85.1,,
0,14,700,0,200,19,92.9,206.2,72.8,85.1,,
0,14,543,0,200,19,92.9,206.2,72.8,85.1,,
0,14,530,0,0,0,0,186.7,59,65.1,,
1,14,303,0,200,19,92.9,196,100,70.6,,
0,14,302,0,0,0,0,196,100,70.6,,
0,14,266,0,200,19,92.9,196,100,70.6,,
0,14,137,0,200,19,92.9,196,100,70.6,,
1,14,64,0,200,19,92.9,196,100,70.6,,
1,14,33,0,200,19,92.9,196,100,70.6,,
1,14,13,0,200,19,92.9,83.8,42.2,67.8,,
1,14,6,0,200,19,92.9,196,100,70.6,,
0,13,134937,0,0,0,100,0,0,20,,
0,13,74508,1,200,19,92.9,196,100,70.6,,
1,13,48587,0,0,0,93.3,196,100,70.6,,
1,13,38327,0,200,19,92.9,196,100,70.6,,
1,13,32914,0,200,19,92.9,223.1,100,100,,
0,13,8923,0,0,0,0,196,100,70.6,,
0,13,7956,0,200,19,92.9,149.1,90.3,85.1,,
1,13,6780,0,0,0,100,206.1,11.9,76.1,,
0,13,3529,0,0,0,0,196,100,70.6,,
1,13,2668,0,0,0,93.3,196,100,70.6,,
0,13,1784,0,200,19,92.9,340.1,93.9,70.6,,
0,13,1171,0,49,38.4,94.9,49.9,98.6,54.1,,
1,13,837,0,300,6.7,5.9,196,100,70.6,,
0,13,602,0,216.5,32,96.9,196,100,70.6,,
1,13,299,0,45,1.9,82.7,196,100,70.6,,
0,13,245,0,200,19,92.9,177.2,100,50.2,,
0,13,136,0,200,19,92.9,196,100,70.6,,
0,13,114,0,200,19,92.9,196,100,70.6,,
1,13,87,0,200,19,92.9,38.5,94.6,51,,
0,13,73,1,200,19,92.9,196,100,70.6,,
0,13,71,0,200,19,92.9,196,100,70.6,,
0,13,65,0,200,19,92.9,196,100,70.6,,
0,12,191909,0,200,19,92.9,15.3,97.8,53.3,,
1,12,142495,0,200,19,92.9,194.1,80.3,93.7,,
0,12,112944,0,200,19,92.9,196,100,70.6,,
0,12,97795,0,200,19,92.9,196,100,70.6,,
0,12,97783,0,200,19,92.9,196.8,84.4,78,,
1,12,69596,0,183.8,57.3,86.3,196,100,70.6,,
1,12,39724,0,200,19,92.9,283.3,20.9,33.7,,
0,12,38427,0,0,0,0,203,66.9,96.1,,
0,12,28078,0,99.6,21.4,86.3,196,100,70.6,,
1,12,22064,0,201.5,53.7,85.5,110.1,58.6,56.9,,
0,12,15276,0,0,0,0,190.4,100,72.5,,
0,12,8278,0,99.6,21.4,86.3,196,100,70.6,,
1,12,7564,0,0,0,100,244,100,70.2,,
0,12,3820,0,0,0,0,196,100,70.6,,
0,12,3027,0,0,0,93.3,196,100,70.6,,
1,12,2821,0,200,19,92.9,315,80,100,,
0,12,1156,0,200,19,92.9,196,100,70.6,,
0,12,720,0,200,19,92.9,206.2,72.8,85.1,,
0,12,369,0,200,19,92.9,340,94.2,94.9,,
1,12,339,0,0,0,100,196,100,70.6,,
0,12,255,0,201.5,53.7,85.5,180,100,70.2,,
0,12,194,0,198,16.8,93.3,265.9,50,80,,
0,12,86,0,0,0,0,196,100,70.6,,
0,12,80,1,0,0,0,196,100,70.6,,
0,12,76,0,200,19,92.9,110.1,58.6,56.9,,
0,12,43,0,200,19,92.9,0,0,0,,
0,12,18,0,200,19,92.9,206.2,72.8,85.1,,
0,12,9,0,200,19,92.9,196,100,70.6,,
0,11,59489,0,0,0,0,206.1,11.9,76.1,,
0,11,46646,0,183.8,57.3,86.3,352.5,79.2,86.7,,
1,11,39880,0,200,19,92.9,196,100,70.6,,
1,11,39304,0,200,19,92.9,196,100,70.6,,
0,11,24453,0,0,0,100,196,100,70.6,,
0,11,13503,0,0.8,91.8,96.1,196,100,70.6,,
0,11,10935,0,200,19,92.9,206,45.2,98,,
0,11,5222,0,198,16.8,93.3,196,100,70.6,,
1,11,3743,0,200,19,92.9,193.8,89.3,83.9,,
1,11,1846,0,0,0,100,0,100,100,,
1,11,1843,0,0,0,0,196,100,70.6,,
0,11,1731,0,216.5,32,96.9,196,100,70.6,,
1,11,1125,0,0,0,93.3,196,100,70.6,,
0,11,741,0,200,19,92.9,196,100,70.6,,
0,11,632,0,200,19,92.9,0,0,0,,
0,11,372,0,0,0,100,196,100,70.6,,
1,11,235,0,0,0,0,196,100,70.6,,
0,11,224,0,200,19,92.9,196,100,70.6,,
0,11,206,0,200,19,92.9,196,100,70.6,,
1,11,116,0,200,19,92.9,0,100,97.3,,
1,11,46,0,200,19,92.9,196,100,70.6,,
0,11,32,0,200,19,92.9,196,100,70.6,,
1,11,31,0,200,19,92.9,196,100,70.6,,
0,11,17,0,200,19,92.9,196,100,70.6,,
1,11,14,0,200,19,92.9,196,100,70.6,,
1,10,71735,0,200,19,92.9,196,100,70.6,,
0,10,65175,0,200,19,92.9,196,100,70.6,,
1,10,52012,0,200,19,92.9,196,100,70.6,,
0,10,45665,0,33.6,41.9,85.1,196,100,70.6,,
1,10,38579,0,200,19,92.9,80.7,96.4,32.9,,
1,10,38554,0,200,19,92.9,17.2,75.2,98,,
0,10,14880,0,300,14.1,63.9,196,100,70.6,,
1,10,9300,0,0,0,100,0,100,100,,
0,10,7426,0,200,19,92.9,300,3.7,63.9,,
0,10,5560,6,60,93.8,50.2,196,100,70.6,,
0,10,4166,0,200,19,92.9,206.2,72.8,85.1,,
0,10,2795,0,0,0,0,194.1,80.3,93.7,,
0,10,1592,0,200,19,92.9,205.7,77.8,7.1,,
0,10,1577,0,0,0,93.3,196,100,70.6,,
1,10,1239,0,200,19,92.9,196,100,70.6,,
1,10,1124,0,200,19,92.9,196,100,70.6,,
1,10,1124,0,200,19,92.9,196,100,70.6,,
0,10,772,0,200,19,92.9,196,100,70.6,,
1,10,595,0,0,0,0,196,100,70.6,,
0,10,569,0,220,20,11.8,196,100,70.6,,
0,10,467,0,200,19,92.9,196,100,70.6,,
0,10,377,0,200,19,92.9,206.2,72.8,85.1,,
0,10,322,0,200,19,92.9,196,100,70.6,,
0,10,184,0,0,0,0,196,100,70.6,,
0,10,70,0,0,0,0,196,100,70.6,,
0,10,43,0,0,0,93.3,196,100,70.6,,
1,10,29,0,200,19,92.9,196,100,70.6,,
0,9,1635317,0,0,0,0,169.9,94.7,74.1,,
0,9,397153,0,0,0,100,12,100,100,,
0,9,287091,0,200,19,92.9,0,0,0,,
0,9,153947,0,68,93.8,50.2,190.4,100,72.5,,
1,9,52801,0,0,0,0,196,100,70.6,,
0,9,41781,0,0,0,100,190.4,100,72.5,,
1,9,39211,0,200,19,92.9,26,43.4,47.8,,
1,9,38375,0,200,19,92.9,0,0,20,,
1,9,35934,0,0,0,100,120,70.9,58,,
1,9,5991,0,0,0,100,196,100,70.6,,
0,9,4073,0,200,19,92.9,196,100,70.6,,
0,9,3926,0,0,0,0,265.9,50,80,,
0,9,3218,0,200,19,92.9,206.2,72.8,85.1,,
0,9,2790,0,0,0,100,196,100,70.6,,
0,9,2086,0,0,0,100,206.2,72.8,85.1,,
1,9,1674,0,0,0,0,196,100,70.6,,
0,9,1258,0,0,0,0,196,100,70.6,,
0,9,960,0,200,19,92.9,9.9,66.3,100,,
1,9,681,0,200,19,92.9,196,100,70.6,,
1,9,598,0,200,19,92.9,196,100,70.6,,
1,9,598,0,200,19,92.9,196,100,70.6,,
0,9,540,0,85.7,40.1,61.6,196,100,70.6,,
1,9,460,0,200,19,92.9,196,100,70.6,,
0,9,435,0,200,19,92.9,196,100,70.6,,
0,9,177,0,200,19,92.9,196,100,70.6,,
1,9,152,0,200,19,92.9,196,100,70.6,,
1,9,127,0,200,19,92.9,196,100,70.6,,
0,9,111,0,0,0,0,196,100,70.6,,
1,9,91,0,200,19,92.9,196,100,70.6,,
1,9,53,0,200,19,92.9,196,100,70.6,,
1,9,9,0,0,0,0,196,100,70.6,,
0,8,396727,0,0,0,100,196,100,70.6,,
0,8,234323,0,220,20,11.8,0,0,41.2,,
0,8,125037,0,200,19,92.9,122,96,96.9,,
0,8,105879,0,0,0,100,196,100,70.6,,
0,8,43278,0,216.5,32,96.9,0,0,0,,
1,8,39334,0,200,19,92.9,196,100,70.6,,
0,8,34187,0,0,0,0,196,100,70.6,,
1,8,17900,0,336.6,64.2,47.1,24.8,93.9,96.9,,
0,8,14642,0,200,19,92.9,196,100,70.6,,
0,8,14038,0,200,19,92.9,196,100,70.6,,
1,8,11212,0,0,0,100,206.2,72.8,85.1,,
0,8,11127,0,201.5,53.7,85.5,196,100,70.6,,
0,8,8319,0,200,19,92.9,60,93.7,18.8,,
0,8,8319,0,200,19,92.9,177,100,70.2,,
1,8,6368,0,200,19,92.9,244,100,70.2,,
0,8,4986,0,0,0,0,206.2,72.8,85.1,,
0,8,2977,0,220,20,11.8,196,100,70.6,,
0,8,1611,0,200,19,92.9,206.2,72.8,85.1,,
0,8,1071,0,0,0,100,330.6,22.1,83.5,,
0,8,956,0,33.6,41.9,85.1,196,100,70.6,,
0,8,584,0,200,19,92.9,196,100,70.6,,
0,8,528,0,200,19,92.9,196,100,70.6,,
1,8,498,0,200,19,92.9,196,100,70.6,,
1,8,378,0,0,0,93.3,196,100,70.6,,
0,8,227,0,200,19,92.9,196,100,70.6,,
1,8,168,0,200,19,92.9,196,100,70.6,,
0,8,146,0,200,19,92.9,196,100,70.6,,
1,8,117,0,200,19,92.9,196,100,70.6,,
0,8,73,0,200,19,92.9,196,100,70.6,,
0,8,40,0,200,19,92.9,196,100,70.6,,
1,8,31,0,200,19,92.9,265.8,81.8,69,,
0,8,29,1,200,19,92.9,196,100,70.6,,
0,8,14,0,200,19,92.9,196,100,70.6,,
1,8,6,0,0,0,0,196,100,70.6,,
1,7,555202,0,200,19,92.9,196,100,70.6,,
0,7,199474,0,200,19,92.9,344.7,79.3,81.6,,
0,7,127217,0,200,19,92.9,8.8,87.6,76.1,,
0,7,79790,0,200,19,92.9,344.7,79.3,81.6,,
1,7,68717,0,0,0,0,196,100,70.6,,
0,7,66594,0,200,19,92.9,194.1,80.3,93.7,,
0,7,55318,0,0,0,100,270.8,100,70.2,,
0,7,45611,0,0,0,0,0,100,100,,
0,7,39372,0,200,19,92.9,196,100,70.6,,
0,7,38811,0,0,0,0,352.5,79.2,86.7,,
0,7,38414,0,200,19,92.9,190.4,100,72.5,,
0,7,29977,11,0,0,100,196,100,70.6,,
0,7,28639,0,200,19,92.9,265.9,50,80,,
0,7,28639,0,200,19,92.9,196,100,70.6,,
0,7,26005,0,200,19,92.9,328,100,100,,
0,7,26005,0,200,19,92.9,196,100,70.6,,
1,7,15799,0,200,19,92.9,196,100,70.6,,
1,7,13898,0,44.1,94.3,83.1,196,100,70.6,,
0,7,8701,0,0,0,100,0,0,0,,
0,7,5543,0,200,19,92.9,340,75,80,,
0,7,4016,0,200,19,92.9,340.1,93.9,70.6,,
0,7,3926,0,60,93.8,31.4,196,100,70.6,,
0,7,2399,0,200,19,92.9,206.2,72.8,85.1,,
0,7,2371,0,200,19,92.9,0,0,0,,
0,7,2168,0,200,19,92.9,196,100,70.6,,
0,7,1976,0,0,0,100,196,100,70.6,,
1,7,1834,0,200,19,92.9,35.5,30.3,56.9,,
1,7,1834,0,200,19,92.9,196,100,70.6,,
1,7,1657,0,200,19,92.9,196,100,70.6,,
1,7,1656,0,200,19,92.9,196,100,70.6,,
0,7,764,0,200,19,92.9,196,100,70.6,,
0,7,664,0,84.6,67.5,90.6,196,100,70.6,,
1,7,462,0,200,19,92.9,196,100,70.6,,
1,7,358,0,200,19,92.9,196,100,70.6,,
0,7,314,0,200,19,92.9,196,100,70.6,,
0,7,312,0,0,0,0,196,100,70.6,,
0,7,298,0,200,19,92.9,19.9,96.5,56.5,,
0,7,219,0,49,38.4,94.9,196,100,70.6,,
0,7,218,0,200,19,92.9,196,100,70.6,,
1,7,216,0,200,19,92.9,196,100,70.6,,
0,7,206,0,200,19,92.9,196,100,70.6,,
0,7,206,0,200,19,92.9,196,100,70.6,,
0,7,203,0,0,0,93.3,206.2,72.8,85.1,,
1,7,156,0,0,0,0,206.2,72.8,85.1,,
1,7,125,0,200,19,92.9,196,100,70.6,,
1,7,125,0,0,0,0,196,100,70.6,,
0,7,111,0,0,0,0,196,100,70.6,,
0,7,83,0,200,19,92.9,196,100,70.6,,
0,7,77,0,200,19,92.9,265.9,50,80,,
1,7,70,0,200,19,92.9,195,100,80,,
0,7,47,0,200,19,92.9,196,100,70.6,,
1,7,43,0,200,19,92.9,196,100,70.6,,
1,6,109435,0,0,87.4,34.1,206.2,72.8,85.1,,
0,6,93422,0,0,0,100,47,76.3,76.1,,
1,6,86704,0,200,19,92.9,190.4,100,72.5,,
0,6,50280,0,0,0,100,196,100,70.6,,
0,6,38557,0,200,19,92.9,196,100,70.6,,
0,6,34184,0,0,0,100,352.5,79.2,86.7,,
0,6,18983,1,0,0,0,0,0,0,,
0,6,14131,0,200,19,92.9,196,100,70.6,,
1,6,8638,0,200,19,92.9,0,67.6,29,,
0,6,8428,0,0,0,100,352.5,79.2,86.7,,
0,6,7592,0,0,0,0,196,100,70.6,,
0,6,7312,0,200,19,92.9,196,100,70.6,,
0,6,5405,0,183.8,57.3,86.3,265.9,50,80,,
0,6,4213,0,201.5,53.7,85.5,196,100,70.6,,
1,6,4127,0,0,0,100,0,0,0,,
1,6,3099,0,200,19,92.9,196,100,70.6,,
0,6,2596,0,200,19,92.9,196,100,70.6,,
0,6,1520,0,200,19,92.9,196,100,70.6,,
0,6,1367,0,200,19,92.9,285.8,36.7,81.2,,
0,6,1289,0,0,0,93.3,196,100,70.6,,
1,6,1100,0,0,0,100,196,100,70.6,,
0,6,759,0,200,19,92.9,196,100,70.6,,
1,6,671,0,99.6,21.4,86.3,196,100,70.6,,
0,6,465,0,0,0,0,196,100,70.6,,
1,6,460,0,200,19,92.9,265.9,50,80,,
0,6,450,0,200,19,92.9,277.8,36.9,94.5,,
0,6,433,0,200,19,92.9,196.5,100,92.9,,
0,6,333,0,200,19,92.9,206.1,11.9,76.1,,
1,6,212,0,200,19,92.9,206.2,72.8,85.1,,
1,6,143,0,0,0,0,0,0,0,,
1,6,139,0,200,19,92.9,196,100,70.6,,
0,6,77,0,0,0,0,196,100,70.6,,
1,6,76,0,200,19,92.9,196,100,70.6,,
1,6,74,0,200,19,92.9,196,100,70.6,,
0,6,65,0,200,19,92.9,196,100,70.6,,
0,6,57,0,200,19,92.9,194.1,80.3,93.7,,
0,6,24,0,200,19,92.9,196,100,70.6,,
0,6,15,0,0,0,0,196,100,70.6,,
1,6,10,0,200,19,92.9,196,100,70.6,,
1,5,171585,0,200,19,92.9,196,100,70.6,,
1,5,84688,0,45,1.9,82.7,109.9,100,70.2,,
0,5,61174,0,200,19,92.9,38.2,84.5,93.3,,
1,5,39250,0,200,19,92.9,196,100,70.6,,
0,5,39113,0,200,19,92.9,206,45.2,98,,
1,5,38725,0,200,19,92.9,196,100,70.6,,
1,5,38561,0,200,19,92.9,196,100,70.6,,
0,5,30058,0,0,0,100,194.1,80.3,93.7,,
0,5,23626,0,216.5,32,96.9,196,100,70.6,,
1,5,20334,0,200,19,92.9,195,100,80,,
1,5,15961,0,200,19,92.9,205.8,88,82,,
0,5,12431,0,200,19,92.9,196,100,70.6,,
0,5,12430,0,200,19,92.9,190.4,100,72.5,,
0,5,11099,0,0,0,100,206,45.2,98,,
1,5,10673,0,0,0,100,16,84.1,83.9,,
1,5,10671,0,0,0,100,196,100,70.6,,
0,5,10424,0,86.5,63.8,73.7,196,100,70.6,,
0,5,9825,0,0,0,0,196,100,70.6,,
0,5,7890,0,200,19,92.9,110.1,58.6,56.9,,
0,5,7638,0,54.9,32.2,100,196.8,84.4,78,,
1,5,6997,0,0,0,0,196,100,70.6,,
0,5,6367,0,200,19,92.9,196,100,70.6,,
1,5,6237,0,200,19,92.9,31.1,100,100,,
0,5,6236,0,0,0,100,0,0,71,,
0,5,5903,0,0,0,0,196,100,70.6,,
0,5,4502,0,183.8,19.3,65.1,0,49.2,97.3,,
0,5,3574,0,0,0,100,196,100,70.6,,
0,5,2607,0,183.8,19.3,65.1,162.9,100,70.2,,
0,5,2279,0,200,19,92.9,206.2,72.8,85.1,,
1,5,2203,0,200,19,92.9,80.7,96.4,32.9,,
0,5,1861,0,200,19,92.9,196,100,70.6,,
0,5,962,0,26.5,57.6,69.4,206.1,11.9,76.1,,
0,5,746,0,0,0,93.3,196,100,70.6,,
1,5,691,0,200,19,92.9,196,100,70.6,,
0,5,664,0,0,0,0,88.3,87.2,55.3,,
1,5,574,0,0,0,87.5,351.9,30.2,96.1,,
0,5,454,0,0,0,100,190.5,100,60.4,,
0,5,222,0,0,0,0,71.6,59,65.1,,
1,5,200,0,200,19,92.9,354.8,99,78,,
0,5,193,0,200,19,92.9,206.2,72.8,85.1,,
1,5,193,0,200,19,92.9,206.1,11.9,76.1,,
0,5,176,0,0,0,93.3,196,100,70.6,,
0,5,119,0,200,19,92.9,196,100,70.6,,
0,5,117,0,0,0,0,196,100,70.6,,
0,5,91,0,200,19,92.9,265.9,50,80,,
0,5,75,0,200,19,92.9,196,100,70.6,,
0,5,47,0,200,19,92.9,196,100,70.6,,
1,5,38,0,200,19,92.9,196,100,70.6,,
0,5,32,0,200,19,92.9,196,100,70.6,,
0,5,29,0,200,19,92.9,196,100,70.6,,
0,5,29,0,0,0,0,196,100,70.6,,
1,5,22,0,200,19,92.9,196,100,70.6,,
0,5,21,0,200,19,92.9,196,100,70.6,,
1,5,11,0,0,0,0,196,100,70.6,,
0,5,6,0,200,19,92.9,110.1,58.6,56.9,,
0,5,5,0,200,19,92.9,196,100,70.6,,
1,5,3,0,200,19,92.9,80.7,96.4,32.9,,
1,4,1125963,0,0,0,100,196,100,70.6,,
1,4,1125963,0,0,0,100,15.3,97.8,53.3,,
1,4,1125963,0,0,0,100,15.3,97.8,53.3,,
0,4,391199,0,200,19,92.9,0,100,60,,
1,4,246921,0,199.2,10,98,252,100,100,,
1,4,194907,0,200,19,92.9,54.1,91.1,96.9,,
1,4,194907,0,200,19,92.9,196,100,70.6,,
1,4,194907,0,200,19,92.9,196,100,70.6,,
1,4,95348,0,201.5,53.7,85.5,0,0,0,,
1,4,85575,0,37.5,80,94.1,265.9,50,80,,
0,4,43582,0,0,0,0,196,100,70.6,,
0,4,39655,0,200,19,92.9,351.9,100,63.9,,
1,4,34778,0,0,0,100,351.9,30.2,96.1,,
0,4,31049,0,183.8,19.3,65.1,244,100,100,,
0,4,26883,0,200,19,92.9,194.1,80.3,93.7,,
0,4,20867,0,220,85.5,83.9,0,100,100,,
0,4,18020,0,0,0,100,200.2,61.3,78,,
0,4,15632,0,0,0,100,71.6,59,65.1,,
1,4,10493,0,0,0,0,196,100,70.6,,
1,4,7716,0,0,0,0,196,100,70.6,,
1,4,7430,0,0,0,20,240,97.8,70.6,,
0,4,6584,0,0,0,93.3,196,100,70.6,,
0,4,6366,0,200,19,92.9,196,100,70.6,,
0,4,6366,0,200,19,92.9,196,100,70.6,,
0,4,5313,0,0,0,100,196,100,70.6,,
0,4,5250,0,0,0,93.3,193.5,25.9,74.1,,
0,4,4320,0,200,19,92.9,196,100,70.6,,
0,4,4314,0,200,19,92.9,351.9,30.2,96.1,,
0,4,4025,0,0,0,93.3,196,100,70.6,,
0,4,3491,0,200,19,92.9,196,100,70.6,,
0,4,1584,0,200,19,92.9,196,100,70.6,,
0,4,1513,0,200,19,92.9,196,100,70.6,,
0,4,1508,1,0,0,100,0,0,0,,
0,4,1414,0,200,19,92.9,240,100,100,,
0,4,1066,0,0,0,0,0,0,0,,
1,4,530,0,0,0,0,196,100,70.6,,
1,4,515,0,200,19,92.9,196,100,70.6,,
1,4,490,0,200,19,92.9,196,100,70.6,,
0,4,388,0,99.6,21.4,86.3,12,100,100,,
0,4,304,0,0,0,0,196,100,70.6,,
1,4,206,0,200,19,92.9,196,100,70.6,,
0,4,177,0,200,19,92.9,196,100,70.6,,
1,4,128,0,200,19,92.9,196,100,70.6,,
0,4,126,0,200,19,92.9,0,0,0,,
0,4,100,0,200,19,92.9,196,100,70.6,,
1,4,75,0,200,19,92.9,196,100,70.6,,
0,4,30,0,200,19,92.9,196,100,70.6,,
1,4,28,0,200,19,92.9,206,45.2,98,,
0,4,26,0,200,19,92.9,340,75,80,,
1,4,13,0,0,0,0,196,100,70.6,,
1,4,7,0,0,0,0,196,100,70.6,,
0,4,5,0,200,19,92.9,196,100,70.6,,
0,4,4,0,200,19,92.9,196,100,70.6,,
1,3,542373,0,0,0,93.3,0,100,60,,
0,3,220065,0,0,0,93.3,340.1,93.9,70.6,,
0,3,160726,0,0,0,93.3,196,100,70.6,,
0,3,160726,0,0,0,93.3,0,0,0,,
0,3,146208,0,200,19,92.9,196,100,70.6,,
1,3,144918,0,57.9,79.8,97.3,194.1,80.3,93.7,,
0,3,119207,0,200,19,92.9,352.5,79.2,86.7,,
0,3,119207,0,200,19,92.9,196,100,70.6,,
0,3,119207,0,200,19,92.9,196,100,70.6,,
1,3,108155,0,200,19,92.9,206.2,72.8,85.1,,
1,3,48204,0,200,19,92.9,196,100,70.6,,
1,3,45684,0,200,19,92.9,332.9,85.9,100,,
1,3,45295,0,85.7,40.1,61.6,196,100,70.6,,
1,3,43546,0,200,19,92.9,0,0,20,,
0,3,38991,0,0,0,0,196,100,70.6,,
1,3,38721,0,200,19,92.9,196,100,70.6,,
1,3,37272,0,200,19,92.9,340.1,93.9,70.6,,
0,3,29995,0,0,0,100,196,100,70.6,,
0,3,24581,0,86.5,63.8,73.7,196,100,70.6,,
0,3,22607,0,0,0,100,196,100,70.6,,
1,3,20330,0,200,19,92.9,295,58.1,89,,
0,3,16273,0,200,19,92.9,190.4,100,72.5,,
1,3,15690,0,200,19,92.9,196,100,70.6,,
1,3,10095,0,0,0,0,196,100,70.6,,
0,3,9416,0,0,0,0,176.8,85.8,69,,
1,3,4190,0,0,0,93.3,265.9,50,80,,
1,3,4089,0,54.9,32.2,100,196,100,70.6,,
1,3,3752,0,328.9,99.1,45.1,196,100,70.6,,
1,3,3342,0,0,0,100,196,100,70.6,,
0,3,2709,0,200,19,92.9,195,100,80,,
0,3,1839,0,200,19,92.9,196,100,70.6,,
1,3,1570,0,0,0,100,206,45.2,98,,
1,3,1418,0,200,19,92.9,196,100,70.6,,
1,3,647,0,200,19,92.9,196,100,70.6,,
0,3,616,0,85.7,40.1,61.6,196,100,70.6,,
0,3,571,0,200,19,92.9,196,100,70.6,,
0,3,569,0,0,0,100,196,100,70.6,,
0,3,569,0,0,0,100,194.1,80.3,93.7,,
1,3,452,0,200,19,92.9,196,100,70.6,,
0,3,426,0,0,0,93.3,351.9,30.2,96.1,,
0,3,423,0,200,19,92.9,196,100,70.6,,
1,3,407,0,200,19,92.9,181.4,100,85.5,,
0,3,384,0,200,19,92.9,196,100,70.6,,
1,3,291,0,0,0,0,196,100,70.6,,
1,3,254,0,200,19,92.9,196,100,70.6,,
1,3,202,0,0,0,0,196,100,70.6,,
1,3,184,0,200,19,92.9,196,100,70.6,,
0,3,159,0,200,19,92.9,196,100,70.6,,
0,3,131,0,200,19,92.9,196,100,70.6,,
0,3,126,0,0,0,0,207.4,83,60,,
0,3,126,0,0,0,100,265.9,50,80,,
1,3,109,0,201.5,53.7,85.5,110.1,58.6,56.9,,
1,3,100,0,200,19,92.9,196,100,70.6,,
0,3,97,0,0,0,100,196,100,70.6,,
1,3,77,0,200,19,92.9,196,100,70.6,,
0,3,75,0,200,19,92.9,196,100,70.6,,
0,3,56,0,200,19,92.9,196,100,70.6,,
0,3,55,0,0,0,0,206.2,72.8,85.1,,
