gender,created,fav_number,tweet_count,retweet_count,tweet_location,user_timezone,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue
0,02/28/2013,16,1054,0,1,1,206.1,11.9,76.1,0,0,0
0,09/21/2011,52,1050,0,1,1,300,5.6,42,0,0,0
1,02/25/2009,2,1050,0,1,0,196,100,70.6,200,19,92.9
1,02/02/2014,14604,1048,0,0,0,273.2,93.1,80,0,0,0
1,08/14/2009,1875,1048,0,1,1,171.4,5.7,47.8,0,0,0
0,01/05/2015,3238,1047,0,1,1,196,100,70.6,200,19,92.9
0,04/26/2011,1502,1046,0,1,0,196,100,70.6,200,19,92.9
0,01/04/2011,638,1046,0,1,1,196,100,70.6,200,19,92.9
1,07/01/2013,199,1045,0,1,0,80.7,96.4,32.9,0,0,93.3
0,05/08/2014,1536,1044,0,0,1,196,100,70.6,200,19,92.9
1,11/23/2014,617,1043,0,0,0,196,100,70.6,200,19,92.9
0,11/02/2011,252,1042,0,0,0,196,100,70.6,200,19,92.9
0,12/31/2010,753,1041,0,0,1,196,100,70.6,200,19,92.9
1,09/21/2014,694,1041,0,0,0,110.1,58.6,56.9,56.5,37.8,70.6
1,10/19/2014,14,1038,0,0,0,206.2,72.8,85.1,0,0,0
0,04/17/2013,49,1035,1,1,1,196,100,70.6,200,19,92.9
1,11/05/2015,6647,1035,0,1,0,196,100,70.6,200,19,92.9
0,03/13/2011,86,1035,0,1,0,352.5,79.2,86.7,0,0,0
1,11/05/2015,6647,1034,0,1,0,196,100,70.6,200,19,92.9
0,08/21/2015,761,1032,0,0,1,206.2,72.8,85.1,0,0,0
1,05/13/2012,1512,1030,0,0,1,196,100,70.6,200,19,92.9
0,02/06/2009,14,1030,0,1,1,0,0,0,0,0,93.3
1,01/04/2015,22529,1029,0,1,1,0,100,60,0,0,87.5
1,11/21/2011,476,1028,0,1,0,196,100,70.6,200,19,92.9
1,12/05/2014,1258,1026,0,0,0,351.9,30.2,96.1,0,0,0
0,06/30/2009,864,1026,0,1,0,196,100,70.6,200,19,92.9
1,12/01/2013,758,1025,0,1,0,265.9,50,80,0,0,0
0,10/13/2010,320,1025,0,1,1,196,100,70.6,200,19,92.9
1,07/26/2012,22,1024,0,1,0,196,100,70.6,200,19,92.9
0,09/19/2015,30,1023,0,1,0,196,100,70.6,200,19,92.9
1,12/27/2013,298,1022,0,0,0,196,100,70.6,200,19,92.9
0,07/02/2014,865,1019,0,0,0,196,100,70.6,200,19,92.9
0,11/04/2013,87,1019,0,0,1,196,100,70.6,0,0,0
0,09/28/2015,169,1018,0,0,0,196,100,70.6,200,19,92.9
0,12/14/2014,441,1017,0,1,1,0,0,0,0,0,0
0,08/14/2008,5885,1015,0,1,1,0,94.2,67.1,0,0,0
0,08/31/2011,1289,1015,0,1,0,196,100,70.6,200,19,92.9
1,04/04/2009,473,1014,0,1,1,0,0,72.5,0,0,100
1,10/21/2015,0,1014,0,1,0,196,100,70.6,200,19,92.9
0,03/21/2008,963,1013,0,1,1,196,100,70.6,200,19,92.9
0,10/15/2014,17,1013,0,0,1,0,0,0,0,0,93.3
0,01/13/2011,366,1012,0,1,0,196,100,70.6,200,19,92.9
1,03/30/2009,174,1012,0,1,1,206.2,72.8,85.1,0,0,0
1,04/06/2012,1565,1011,0,0,0,196,100,70.6,200,19,92.9
0,11/28/2011,240,1009,0,0,1,196,100,70.6,200,19,92.9
0,10/05/2011,138,1009,0,1,1,110.1,58.6,56.9,0,0,0
0,10/29/2014,1991,1008,0,0,0,196,100,70.6,200,19,92.9
1,08/16/2011,69,1006,0,0,1,196,100,70.6,200,19,92.9
0,09/07/2012,1351,1004,0,1,0,196,100,70.6,200,19,92.9
0,11/03/2009,516,1004,0,1,1,196,100,70.6,200,19,92.9
0,10/28/2011,3499,1003,0,1,0,196,100,70.6,200,19,92.9
1,05/21/2014,297,1002,0,0,0,196,100,70.6,200,19,92.9
0,07/13/2015,174,1002,0,0,0,196,100,70.6,200,19,92.9
1,04/14/2011,1642,1001,0,0,1,285.1,61.9,69,0,0,100
0,02/04/2015,675,998,0,1,0,333.8,75.7,53.3,200,19,92.9
0,07/03/2010,215,998,0,1,0,196,100,70.6,200,19,92.9
1,09/04/2009,188,998,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,12/03/2015,36,998,0,1,0,196,100,70.6,200,19,92.9
1,04/16/2011,5204,997,0,0,1,12,100,100,183.8,19.3,65.1
1,09/20/2015,1233,994,0,0,0,196,100,70.6,200,19,92.9
1,01/26/2014,1106,994,0,0,0,196,100,70.6,200,19,92.9
0,04/14/2012,890,994,0,1,1,196,100,70.6,0,0,100
0,09/21/2011,50,993,0,1,0,196,100,70.6,200,19,92.9
0,10/16/2008,14,991,0,1,1,196,100,70.6,200,19,92.9
0,10/10/2014,633,990,0,1,0,196,100,70.6,200,19,92.9
0,06/04/2013,462,990,0,0,1,196,100,70.6,200,19,92.9
0,09/14/2009,1130,989,0,1,1,198.9,81.2,81.2,0,0,100
0,08/12/2014,921,988,0,1,0,196,100,70.6,200,19,92.9
1,11/17/2011,0,987,0,0,0,196,100,70.6,200,19,92.9
1,05/17/2015,652,984,0,1,0,196,100,70.6,200,19,92.9
0,07/18/2008,200,984,0,1,1,349.8,86.8,74.5,184.6,32,47.8
1,11/26/2010,160,983,0,1,1,120,96.3,94.9,0,0,100
1,10/13/2010,2,983,0,1,1,300.7,96.5,33.7,196.9,95.9,94.5
0,12/08/2009,1258,982,0,1,1,206.2,72.8,85.1,0,0,100
1,09/28/2015,194,981,0,1,0,196,100,70.6,200,19,92.9
0,12/13/2009,99,981,0,1,1,206.2,72.8,85.1,0,0,0
0,01/07/2009,76,977,0,1,0,196,100,70.6,0,0,100
1,05/11/2014,2648,976,0,1,1,196,100,70.6,200,19,92.9
0,06/22/2011,467,976,0,1,0,196,100,70.6,0,0,100
1,09/25/2009,0,975,0,1,1,22.7,70.7,61.6,33.6,41.9,85.1
0,02/08/2015,2788,974,0,0,0,196,100,70.6,200,19,92.9
1,08/28/2014,1707,973,0,1,1,17.2,75.2,98,0,0,93.3
1,10/17/2010,33,972,0,1,1,0,0,0,0,0,100
0,06/20/2012,607,971,0,0,1,194.1,80.3,93.7,220,20,11.8
0,10/23/2014,229,971,0,0,0,196,100,70.6,200,19,92.9
0,02/11/2013,223,970,0,1,0,194.1,80.3,93.7,220,20,11.8
1,08/23/2015,156,969,0,0,0,196,100,70.6,200,19,92.9
1,09/06/2013,882,968,0,1,1,206.1,11.9,76.1,0,0,0
1,09/06/2013,882,967,0,1,1,206.1,11.9,76.1,0,0,0
0,11/29/2014,63,966,0,1,1,110.1,58.6,56.9,0,0,0
1,11/24/2013,885,964,0,1,0,196,100,70.6,200,19,92.9
0,09/07/2011,215,964,0,1,1,196,100,70.6,200,19,92.9
1,03/09/2013,7957,962,0,1,0,196,100,70.6,200,19,92.9
0,03/14/2014,2397,962,0,0,1,196,100,70.6,200,19,92.9
0,08/06/2010,5,962,0,1,1,41.1,65.5,22.7,26.5,57.6,69.4
1,07/17/2015,2202,960,0,1,0,206.1,11.9,76.1,0,0,0
0,11/18/2014,9,960,0,1,1,196,100,70.6,200,19,92.9
1,05/04/2010,186,959,0,1,1,9.9,66.3,100,0,0,100
0,04/05/2014,131,959,0,1,0,196,100,70.6,200,19,92.9
0,02/28/2009,8,956,0,1,1,22.7,70.7,61.6,33.6,41.9,85.1
1,02/24/2012,7702,955,0,0,0,196,100,70.6,200,19,92.9
0,07/04/2012,13261,954,0,1,1,278.1,100,100,0,0,100
1,05/05/2009,67,954,0,1,1,344.7,79.3,81.6,85.7,40.1,61.6
0,12/04/2013,351,953,0,1,1,206.2,72.8,85.1,0,0,0
1,04/05/2015,274,953,0,1,0,196,100,70.6,200,19,92.9
1,09/22/2015,30,953,0,0,0,196,100,70.6,200,19,92.9
1,09/22/2015,30,953,0,0,0,196,100,70.6,200,19,92.9
1,09/09/2015,1590,952,0,1,0,196,100,70.6,200,19,92.9
1,02/20/2015,1655,951,0,1,0,206.1,11.9,76.1,0,0,0
1,11/14/2012,590,951,0,0,1,196,100,70.6,200,19,92.9
1,11/14/2012,590,951,0,0,1,196,100,70.6,200,19,92.9
1,11/14/2012,590,951,0,0,1,196,100,70.6,200,19,92.9
0,11/02/2012,168,951,0,0,1,80.7,96.4,32.9,0,0,93.3
0,08/31/2014,1053,949,0,0,0,196,100,70.6,200,19,92.9
1,01/18/2013,2147,948,0,1,0,196,100,70.6,200,19,92.9
1,07/23/2013,8995,946,0,1,1,206.1,11.9,76.1,0,0,0
0,08/16/2014,283,945,0,1,0,0,0,0,0,0,93.3
0,09/01/2013,1390,942,0,0,0,196,100,70.6,200,19,92.9
1,01/13/2013,2190,940,0,0,1,196,100,70.6,200,19,92.9
1,09/06/2014,38084,938,0,1,0,196,100,70.6,200,19,92.9
1,12/06/2011,0,938,0,1,1,196,100,70.6,0,0,100
0,12/10/2013,0,937,0,0,0,196,100,70.6,200,19,92.9
1,04/03/2009,87,935,0,1,1,206.2,72.8,85.1,0,0,0
1,02/24/2015,1433,934,0,0,0,196,100,70.6,200,19,92.9
0,11/02/2012,72,934,0,1,1,196,100,70.6,200,19,92.9
1,09/24/2015,885,933,0,0,0,196,100,70.6,200,19,92.9
0,02/04/2015,468,933,0,1,0,110.1,58.6,56.9,0,0,0
0,06/12/2013,2326,930,2,1,1,196,100,70.6,200,19,92.9
1,04/12/2013,560,930,0,0,0,194.1,80.3,93.7,220,20,11.8
0,01/13/2012,646,928,0,1,0,196,100,70.6,200,19,92.9
1,02/19/2015,403,928,0,1,0,196,100,70.6,200,19,92.9
0,08/15/2009,169,928,0,1,1,196,100,70.6,0,0,100
1,03/18/2008,75,928,0,1,1,196,100,70.6,99.6,21.4,86.3
0,11/08/2015,61,928,0,1,0,196,100,70.6,200,19,92.9
0,11/08/2011,50,928,0,1,1,190.4,100,72.5,200,19,92.9
0,02/07/2014,4270,923,8,1,1,196,100,70.6,200,19,92.9
1,06/13/2015,1066,923,0,0,0,196,100,70.6,200,19,92.9
0,06/28/2009,736,923,0,1,1,196,100,70.6,200,19,92.9
0,08/12/2013,185,923,0,0,1,196,100,70.6,200,19,92.9
0,05/08/2010,898,921,0,1,1,195.7,82.3,51,200,19,92.9
1,01/21/2011,59,921,0,1,1,0,100,60,0,0,87.5
1,11/04/2011,198,919,0,1,1,225.9,61.7,75.7,225.9,61.7,75.7
0,02/04/2015,24,917,0,1,1,17.2,75.2,98,200,19,92.9
0,05/29/2012,636,916,0,0,0,196,100,70.6,200,19,92.9
0,02/04/2012,155,914,0,0,1,196,100,70.6,200,19,92.9
1,09/23/2014,693,912,0,1,0,196,100,70.6,200,19,92.9
1,01/01/2015,0,912,0,0,0,196,100,70.6,200,19,92.9
0,07/07/2008,314,911,0,1,1,196,100,70.6,99.6,21.4,86.3
0,09/16/2014,6469,910,0,1,0,164,38.7,76.1,0,0,0
0,11/23/2012,84,909,0,1,0,196,100,70.6,200,19,92.9
1,01/29/2015,1014,907,0,1,1,206.2,72.8,85.1,0,0,0
0,08/13/2015,256,907,0,1,0,196,100,70.6,200,19,92.9
1,11/21/2014,2,907,0,0,1,196,100,70.6,200,19,92.9
1,01/12/2013,227,904,0,1,0,196,100,70.6,200,19,92.9
1,01/19/2014,185,904,0,1,0,196,100,70.6,200,19,92.9
0,04/17/2008,34,902,0,1,1,196,100,70.6,200,19,92.9
0,06/26/2015,0,902,0,1,0,196,100,70.6,200,19,92.9
0,09/16/2008,673,900,0,1,1,196,100,70.6,0,0,100
1,05/08/2013,247,900,0,1,1,332.1,81.1,47.8,0,0,0
1,08/26/2015,202,900,0,1,0,265.9,50,80,0,0,0
0,06/13/2013,267,898,0,1,1,206.1,11.9,76.1,0,0,0
0,06/13/2013,267,897,0,1,1,206.1,11.9,76.1,0,0,0
0,03/14/2013,808,896,0,1,1,196,100,70.6,200,19,92.9
0,06/22/2009,562,896,0,0,1,196,100,70.6,200,19,92.9
0,06/29/2015,853,895,0,0,0,196,100,70.6,200,19,92.9
1,10/08/2011,744,895,0,0,0,196,100,70.6,200,19,92.9
1,09/27/2012,23,895,0,0,0,196,100,70.6,200,19,92.9
1,03/10/2011,1,895,0,0,0,196,100,70.6,200,19,92.9
1,07/16/2013,129,892,0,1,1,71.6,59,65.1,0,0,100
1,11/05/2014,972,891,0,0,1,352.5,79.2,86.7,200,19,92.9
0,04/19/2010,542,889,0,0,1,194.1,80.3,93.7,220,20,11.8
1,08/03/2011,520,889,0,1,1,206.2,72.8,85.1,0,0,100
0,03/19/2014,93,889,0,0,0,196,100,70.6,200,19,92.9
1,02/05/2015,697,887,0,1,0,196,100,70.6,200,19,92.9
0,08/14/2015,521,887,0,0,0,0,0,72.5,0,0,0
0,04/25/2014,980,886,0,1,1,265.9,50,80,0,0,0
1,04/10/2013,976,886,0,0,0,196,100,70.6,200,19,92.9
1,03/21/2012,905,886,0,1,0,340.1,93.9,70.6,340,75,80
1,01/27/2012,397,886,0,0,0,196,100,70.6,200,19,92.9
0,10/04/2015,305,886,0,0,0,196,100,70.6,200,19,92.9
1,08/04/2009,616,885,0,1,1,0,100,100,201.5,53.7,85.5
1,06/08/2013,2196,884,0,0,0,196,100,70.6,200,19,92.9
0,08/09/2015,0,884,0,1,1,196,100,70.6,200,19,92.9
0,08/24/2009,1121,883,0,1,1,206.2,72.8,85.1,0,0,0
1,01/22/2014,546,882,0,0,0,196,100,70.6,200,19,92.9
0,06/17/2015,189,882,0,1,0,42.8,69.8,100,0,0,0
0,05/24/2013,96,882,0,1,1,0,0,0,0,0,100
1,02/22/2012,1781,881,0,1,1,185.7,97.6,97.3,0,0,100
0,09/11/2012,485,880,0,0,1,196,100,70.6,200,19,92.9
0,12/05/2009,432,880,0,0,0,196,100,70.6,200,19,92.9
1,11/29/2011,281,878,0,0,0,196,100,70.6,200,19,92.9
0,07/23/2009,205,878,0,0,1,194.1,80.3,93.7,220,20,11.8
1,12/04/2014,28,878,0,0,0,196,100,70.6,200,19,92.9
0,02/11/2012,3674,877,0,1,1,196,100,70.6,200,19,92.9
1,06/13/2014,71,876,0,1,0,196,92,87.8,200,19,92.9
1,06/06/2013,779,875,0,0,0,196,100,70.6,200,19,92.9
0,09/20/2015,548,873,0,1,0,196,100,70.6,200,19,92.9
1,02/07/2009,81,873,0,1,1,195,100,80,54.9,32.2,100
1,01/22/2014,1960,868,0,1,1,206.1,11.9,76.1,0,0,0
1,01/16/2014,857,868,0,0,1,271.1,97,92.2,0,0,100
0,06/23/2014,1681,867,0,1,0,196,100,70.6,200,19,92.9
1,05/19/2009,1,866,0,1,1,190.1,100,72.5,183.8,57.3,86.3
1,05/01/2015,141,865,0,0,0,196,100,70.6,200,19,92.9
0,08/14/2010,15,865,0,1,1,110.1,58.6,56.9,37.5,80,94.1
0,09/29/2014,319,864,0,0,0,17.2,75.2,98,0,0,0
1,09/25/2015,128,861,0,0,0,196,100,70.6,200,19,92.9
1,09/25/2015,128,861,0,0,0,196,100,70.6,200,19,92.9
1,10/21/2015,86,860,0,1,0,196,100,70.6,200,19,92.9
0,08/11/2014,18,860,0,1,1,196,100,70.6,200,19,92.9
1,03/15/2014,170,859,0,0,0,196,100,70.6,200,19,92.9
0,07/10/2010,17,859,0,1,1,196,100,70.6,200,19,92.9
0,05/31/2015,46829,858,0,1,1,17.2,75.2,98,0,0,0
1,11/02/2009,49,857,0,1,0,63.8,42.9,85.9,12,97,91
0,01/04/2010,900,855,0,0,0,196,100,70.6,200,19,92.9
1,09/27/2015,203,849,0,0,0,196,100,70.6,200,19,92.9
0,07/16/2010,352,848,0,1,1,265.9,50,80,0,0,0
0,09/06/2013,290,848,0,1,0,196,100,70.6,0,0,100
1,01/21/2015,810,847,0,1,1,352.5,79.2,86.7,0,0,0
1,10/01/2012,128,845,0,1,1,206.1,11.9,76.1,0,0,0
1,05/30/2015,39,845,0,0,0,196,100,70.6,200,19,92.9
1,12/18/2011,0,845,0,1,1,265.9,50,80,0,0,0
1,07/05/2015,316,843,0,0,0,196,100,70.6,200,19,92.9
0,11/02/2013,88,842,0,1,0,194.1,80.3,93.7,220,20,11.8
1,06/19/2014,1725,840,0,1,0,196,100,70.6,200,19,92.9
0,08/24/2015,356,839,0,1,1,206.2,72.8,85.1,0,0,0
1,06/25/2011,87,839,0,1,1,22.7,70.7,61.6,33.6,41.9,85.1
0,05/10/2011,1,839,0,1,1,0,0,0,0,0,93.3
1,11/06/2012,1331,838,0,0,0,196,100,70.6,216.5,32,96.9
1,01/14/2012,13,837,0,1,1,300,10,3.9,300,6.7,5.9
1,02/03/2015,3842,836,0,0,0,196,100,70.6,200,19,92.9
0,11/05/2014,453,836,0,1,1,206,45.2,98,0,0,0
1,11/17/2013,540,833,0,1,0,196,100,70.6,200,19,92.9
0,04/06/2009,25,833,0,1,0,196,100,70.6,200,19,92.9
1,06/28/2012,1263,832,0,0,1,277.9,100,70.2,200,19,92.9
1,06/07/2015,43,832,0,1,0,196,100,70.6,200,19,92.9
1,11/12/2011,216,829,0,0,1,196,100,70.6,0,0,100
1,05/22/2013,1463,828,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,08/15/2014,296,828,0,1,0,0,0,0,0,0,93.3
0,06/09/2015,30,828,0,0,0,206.2,72.8,85.1,0,0,0
0,12/01/2011,796,827,0,1,1,0,0,0,0,0,93.3
0,02/18/2009,1,826,0,1,1,344.7,79.3,81.6,85.7,40.1,61.6
1,12/22/2012,960,824,0,1,0,196,100,70.6,200,19,92.9
0,05/19/2013,20,824,0,1,0,196,100,70.6,200,19,92.9
1,01/01/2012,0,824,0,1,1,352.5,79.2,86.7,0,0,0
0,03/14/2011,150,823,0,1,1,196,100,70.6,200,19,92.9
1,04/16/2015,0,823,0,0,1,196,100,70.6,200,19,92.9
0,10/13/2015,239,822,0,0,0,196,100,70.6,200,19,92.9
1,10/19/2015,26,822,0,1,0,196,100,70.6,200,19,92.9
1,12/17/2012,121,820,0,1,1,196,100,70.6,200,19,92.9
0,12/17/2012,43,820,0,1,0,196,100,70.6,200,19,92.9
0,05/21/2015,2720,819,0,1,0,196,100,70.6,200,19,92.9
1,06/23/2015,163,817,0,0,1,196,100,70.6,200,19,92.9
1,07/29/2015,14,817,0,0,0,196,100,70.6,200,19,92.9
1,03/04/2009,310,816,0,1,1,344.3,82.9,85.1,0,0,100
0,08/10/2008,231,816,0,0,0,194.1,80.3,93.7,220,20,11.8
0,01/15/2011,1,814,0,0,1,196,100,70.6,200,19,92.9
0,03/07/2010,135,813,0,1,1,196,100,70.6,200,19,92.9
1,04/10/2011,184,812,0,0,1,196,100,70.6,200,19,92.9
0,09/27/2009,2507,810,0,0,1,196,100,70.6,0,0,100
0,04/22/2009,433,810,0,1,1,0,0,0,0,0,93.3
1,11/23/2010,255,804,0,1,1,62.9,97.6,32.9,0,0,100
0,07/18/2010,33,804,0,1,0,196,100,70.6,200,19,92.9
1,07/06/2015,1395,803,0,0,0,196,100,70.6,200,19,92.9
0,04/24/2009,20,803,0,0,1,352.5,79.2,86.7,0,0,0
1,03/31/2012,1960,801,0,1,1,340,75,80,0,0,100
1,03/17/2014,682,800,0,1,0,196,100,70.6,200,19,92.9
1,05/12/2014,788,798,0,1,1,352.5,79.2,86.7,0,0,0
0,05/05/2014,324,798,0,1,0,196,100,70.6,200,19,92.9
0,11/29/2012,308,798,0,1,0,196.1,92.3,76.1,0,0,0
0,05/09/2014,3195,797,0,0,0,196,100,70.6,200,19,92.9
1,11/12/2013,575,796,0,0,1,265.9,50,80,0,0,0
1,03/05/2013,644,795,0,0,1,17.2,75.2,98,0,0,0
1,11/09/2015,19,795,0,1,1,21,91.8,100,0,0,0
1,12/03/2014,1354,792,0,0,0,196,100,70.6,200,19,92.9
1,11/20/2013,1122,792,0,0,0,196,100,70.6,200,19,92.9
0,02/14/2009,251,791,1,1,1,42.8,69.8,100,0,0,100
0,09/10/2009,130,788,0,1,1,206.2,72.8,85.1,0,0,0
0,04/13/2009,53,785,0,1,1,229,100,70.6,99.6,21.4,86.3
1,03/19/2014,1221,783,0,1,0,196,100,70.6,200,19,92.9
1,05/08/2015,302,783,0,1,0,196,100,70.6,200,19,92.9
0,03/14/2015,782,782,0,0,0,196,100,70.6,200,19,92.9
1,10/09/2013,181,781,0,0,1,340,75,80,193.3,7.6,92.9
1,09/06/2011,253,780,0,0,1,196,100,70.6,200,19,92.9
1,10/02/2012,157,780,0,1,0,196,100,70.6,200,19,92.9
0,04/14/2015,78,780,0,1,0,196,100,70.6,200,19,92.9
0,04/14/2015,78,780,0,1,0,196,100,70.6,200,19,92.9
0,04/25/2012,176,777,0,1,1,196,100,70.6,200,19,92.9
1,04/30/2009,118,777,0,1,1,344.7,79.3,81.6,43,94.2,94.1
0,08/19/2011,18,777,0,1,1,0,100,50.2,0,0,100
1,02/13/2013,810,775,0,1,0,196,100,70.6,200,19,92.9
1,10/02/2015,653,774,0,1,0,265.9,50,80,0,0,0
1,10/20/2013,33941,773,0,0,0,196,100,70.6,200,19,92.9
0,03/26/2012,1820,772,0,1,0,17.2,75.2,98,0,0,93.3
1,03/15/2012,302,772,0,1,0,196,100,70.6,200,19,92.9
0,07/15/2015,10,772,0,0,0,196,100,70.6,200,19,92.9
1,06/30/2014,196,771,0,0,0,196,100,70.6,200,19,92.9
0,08/21/2011,144,770,0,1,1,0,100,60,0,0,60
0,11/11/2009,219,769,1,1,1,196,100,70.6,90,1.9,42
0,08/26/2011,26,769,0,1,1,196,100,70.6,200,19,92.9
0,05/14/2013,106,768,0,0,0,196,100,70.6,200,19,92.9
0,07/08/2015,251,766,0,1,1,206.1,11.9,76.1,0,0,0
0,02/08/2012,41,764,0,0,0,196,100,70.6,200,19,92.9
0,01/24/2015,7,764,0,1,0,196,100,70.6,200,19,92.9
1,02/03/2010,0,764,0,1,0,196,100,70.6,200,19,92.9
1,02/03/2010,0,764,0,1,0,196,100,70.6,200,19,92.9
0,03/03/2015,604,762,0,0,0,196,100,70.6,200,19,92.9
0,01/11/2011,943,760,0,1,1,196,100,70.6,200,19,92.9
0,03/17/2011,6,759,0,1,0,196,100,70.6,200,19,92.9
0,10/06/2013,97,755,0,0,0,196,100,70.6,200,19,92.9
1,06/19/2015,1575,754,0,1,0,196,100,70.6,200,19,92.9
1,03/29/2015,1163,753,0,0,0,196,100,70.6,200,19,92.9
1,08/25/2010,240,753,0,1,1,71.6,59,65.1,0,0,0
1,05/31/2015,551,752,0,0,0,196,100,70.6,200,19,92.9
1,05/28/2015,356,750,0,0,0,196,100,70.6,200,19,92.9
0,08/03/2011,148,749,0,0,1,300,97.7,50.2,0,0,100
0,04/27/2012,711,748,0,1,0,196,100,70.6,200,19,92.9
1,09/30/2015,245,746,0,1,0,196,100,70.6,200,19,92.9
0,07/10/2009,5,746,0,1,1,0,0,0,0,0,93.3
0,03/17/2015,1,746,0,0,0,196,100,70.6,200,19,92.9
0,12/31/2008,138,743,0,0,1,196,100,70.6,200,19,92.9
0,08/10/2011,244,742,0,0,0,196,100,70.6,200,19,92.9
0,03/31/2013,89,741,0,1,1,176.2,81.1,83.1,0,0,100
0,06/29/2014,33,741,0,1,1,5.5,7.7,56.1,200,19,92.9
0,10/11/2014,11,741,0,1,1,196,100,70.6,200,19,92.9
0,03/17/2015,1,740,0,0,0,196,100,70.6,200,19,92.9
0,05/18/2015,454,739,0,1,1,0,0,0,0,0,93.3
1,09/15/2015,3238,738,0,0,0,196,100,70.6,200,19,92.9
1,11/08/2009,579,738,0,1,1,15.3,97.8,53.3,45,1.9,82.7
1,12/27/2012,2740,737,0,0,0,196,100,70.6,200,19,92.9
1,07/21/2009,286,737,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,07/14/2014,100,737,0,0,0,196,100,70.6,200,19,92.9
0,06/19/2015,270,736,0,1,1,110.1,58.6,56.9,0,0,0
1,03/31/2015,151,736,0,1,0,196,100,70.6,200,19,92.9
0,12/06/2015,30,736,0,1,0,196,100,70.6,200,19,92.9
1,05/14/2011,30698,735,0,1,1,196,100,70.6,200,19,92.9
1,01/01/2014,7775,735,0,0,0,190.4,100,72.5,183.8,57.3,86.3
1,06/07/2012,1572,734,0,0,0,196,100,70.6,200,19,92.9
0,05/31/2009,124,733,0,1,1,4.1,80,92.2,220,20,11.8
0,07/09/2015,4582,731,0,1,0,196,100,70.6,200,19,92.9
1,06/19/2014,201,730,0,1,0,196,100,70.6,200,19,92.9
1,06/19/2014,201,730,0,1,0,196,100,70.6,200,19,92.9
1,05/12/2012,86,729,0,1,0,0,0,0,0,0,0
0,08/07/2015,0,728,0,0,1,196,100,70.6,200,19,92.9
0,01/08/2009,148,727,0,1,0,196,100,70.6,200,19,92.9
1,09/30/2014,986,726,0,0,0,206,45.2,98,0,0,0
1,09/20/2012,1067,720,0,0,1,196,100,70.6,200,19,92.9
0,10/07/2015,713,720,0,1,0,206.2,72.8,85.1,0,0,0
0,12/29/2012,12,720,0,0,0,352.5,79.2,86.7,200,19,92.9
0,07/26/2014,760,719,0,0,0,196,100,70.6,200,19,92.9
1,03/28/2009,69,719,0,1,1,196,100,70.6,216.5,32,96.9
1,05/16/2011,1820,715,0,1,0,196,100,70.6,200,19,92.9
0,10/17/2014,277,715,0,1,1,196,100,70.6,200,19,92.9
1,07/23/2014,1478,712,0,1,0,352.5,79.2,86.7,0,0,0
1,07/23/2014,1478,712,0,1,0,352.5,79.2,86.7,0,0,0
0,03/03/2015,0,711,0,0,0,196,100,70.6,200,19,92.9
1,04/01/2013,813,710,0,0,0,196,100,70.6,200,19,92.9
1,02/04/2012,124,710,0,1,0,196,100,70.6,200,19,92.9
1,05/08/2010,21,710,0,1,1,278,65.2,72.2,213.5,57.8,70.6
1,10/09/2012,322,708,0,1,1,196,100,70.6,200,19,92.9
0,01/13/2012,17,707,0,1,1,0,100,60,0,0,0
1,05/13/2013,1249,706,0,0,1,196,100,70.6,200,19,92.9
0,06/29/2010,142,706,0,1,0,196,100,70.6,200,19,92.9
0,03/01/2012,33,702,0,1,0,196,100,70.6,200,19,92.9
0,05/12/2013,149,700,0,1,1,206.2,72.8,85.1,0,0,100
0,11/16/2014,14,700,0,0,1,196,100,70.6,200,19,92.9
1,01/28/2014,982,698,0,1,1,351.9,30.2,96.1,0,0,100
1,06/29/2009,545,697,0,1,1,194.1,80.3,93.7,220,20,11.8
0,08/05/2007,140,697,0,1,1,265.9,50,80,0,0,0
1,02/18/2009,62,697,0,1,1,225,96.3,94.5,183.8,57.3,86.3
0,03/10/2013,156,696,0,0,1,17.2,75.2,98,0,0,0
0,06/03/2012,40,694,0,0,0,196,100,70.6,200,19,92.9
1,05/24/2013,1381,693,0,0,1,196,100,70.6,200,19,92.9
0,06/03/2015,439,693,0,0,0,196,100,70.6,200,19,92.9
1,07/24/2013,7215,692,0,1,1,128.7,57.9,42,0,0,100
0,04/13/2012,676,692,0,1,0,17.2,75.2,98,0,0,0
1,02/14/2012,5,691,0,1,1,196,100,70.6,200,19,92.9
0,08/08/2009,659,690,0,0,0,196,100,70.6,200,19,92.9
1,07/20/2014,657,690,0,1,0,196,100,70.6,200,19,92.9
1,08/04/2008,180,690,0,1,1,340.1,93.9,70.6,340,75,80
0,09/29/2015,72,690,0,1,0,196,100,70.6,200,19,92.9
1,02/24/2015,16,690,0,1,0,208,68.8,86.7,0,0,0
0,10/17/2011,450,689,0,1,1,202.5,66.7,80,0,0,0
1,11/09/2015,109,689,0,0,0,196,100,70.6,200,19,92.9
0,08/08/2012,263,686,0,0,1,17.2,75.2,98,0,0,0
1,11/28/2013,1989,685,0,1,1,196,100,70.6,200,19,92.9
0,01/26/2012,176,685,0,1,1,352.5,79.2,86.7,200,19,92.9
1,08/04/2009,7068,683,0,1,1,196,100,70.6,200,19,92.9
