gender,fav_number,retweet_count,tweet_count,sidebar_hue,sidebar_saturation,sidebar_value,link_hue,link_saturation,link_value
0,6555,0,88184,0,0,0,347.9,92.2,40
1,99,0,8351,0,0,0,206.1,11.9,76.1
1,4983,0,9459,0,0,0,352.5,79.2,86.7
0,20418,0,32314,0,0,0,0,94.3,96.1
0,211,0,294,0,0,0,206.1,11.9,76.1
0,7057,0,58123,0,0,0,206.2,72.8,85.1
0,2034,0,10568,0,0,0,196,100,70.6
0,830,0,9400,0,0,0,351,39.9,71.8
1,149,0,97343,0,0,0,240,16.3,96.5
0,1,0,12,0,0,0,352.5,79.2,86.7
1,5401,0,36779,0,0,0,351.9,30.2,96.1
0,4993,0,6115,0,0,0,287.1,98.9,70.2
1,2876,0,7522,0,0,0,165.1,96.3,94.9
1,7419,0,20053,0,0,0,283.9,87.7,70.2
1,11039,0,10061,0,0,0,206.1,11.9,76.1
0,2777,0,3399,0,0,0,206.1,11.9,76.1
1,6373,0,2849,0,0,0,240,19.1,98.4
1,1636,0,331,0,0,0,109.9,36.3,83.1
1,8525,0,23900,0,0,0,351.9,30.2,96.1
1,1634,0,12459,0,0,0,0,0,3.9
1,881,0,3843,0,0,0,109.9,36.3,83.1
1,655,0,5187,0,0,0,351.9,30.2,96.1
0,27,0,193,0,0,0,206.1,11.9,76.1
1,7170,0,12055,0,0,0,265.9,50,80
1,61,0,6136,0,0,0,0,60.3,85.9
0,398,0,2219,0,0,0,352.5,79.2,86.7
1,853,0,1977,0,0,0,206,45.2,98
1,282,0,3041,0,0,0,206.2,72.8,85.1
1,5282,0,5165,0,0,0,344.7,79.3,81.6
0,69,0,1267,0,0,0,194.1,80.3,93.7
0,2962,0,22,0,0,0,60,93.7,18.8
0,87124,0,72381,0,0,0,209.6,88.2,100
1,117,0,15656,0,0,0,123.7,83.8,67.8
1,1478,0,712,0,0,0,352.5,79.2,86.7
1,1014,0,907,0,0,0,206.2,72.8,85.1
0,697,0,5384,0,0,0,206.2,72.8,85.1
1,6795,0,22916,0,0,0,351.9,30.2,96.1
1,2130,0,4229,0,0,0,163.1,32.9,92.9
0,4440,0,13470,0,0,0,206.1,11.9,76.1
0,212,0,162938,0,0,0,155.1,100,30.2
1,2,0,113,0,0,0,265.9,50,80
1,1546,0,10999,0,0,0,265.9,50,80
0,18142,0,47586,0,0,0,0,0,0
0,11050,0,19146,0,0,0,352.5,79.2,86.7
0,17728,0,58885,0,0,0,192.6,57.6,12.9
0,30,0,545,0,0,0,344.7,79.3,81.6
0,3825,0,20927,0,0,0,226.2,10.7,47.8
1,5659,0,9978,0,0,0,265.9,50,80
1,175,0,1521,0,0,0,206.1,11.9,76.1
1,174,0,231,0,0,0,143.8,52,40
0,5,0,9825,0,0,0,199.2,64.9,96.1
1,6028,0,20746,0,0,0,352.5,79.2,86.7
0,14,0,81042,0,0,0,242.5,77.4,12.2
0,1242,0,17497,0,0,0,352.5,79.2,86.7
1,304,0,546,0,0,0,351.9,30.2,96.1
1,1253,0,67795,0,0,0,300,81.1,56.1
0,58,0,10544,0,0,0,196,100,70.6
1,21462,0,19227,0,0,0,351.9,30.2,96.1
1,1325,0,3503,0,0,0,351.9,30.2,96.1
1,9653,1,5065,0,0,0,351.9,30.2,96.1
1,6101,0,3649,0,0,0,265.9,50,80
1,1,0,11,0,0,0,17.2,75.2,98
0,213,0,41235,0,0,0,206.2,72.8,85.1
1,6962,0,12963,0,0,0,270,100,40
1,11965,0,49512,0,0,0,195,100,80
0,2572,0,2844,0,0,0,110.1,58.6,56.9
1,30583,0,38998,0,0,0,355,92.3,92.2
0,1500,0,1592,0,0,0,205.7,77.8,7.1
1,0,0,26381,0,0,0,240,100,100
0,1260,0,204293,0,0,0,352.5,79.2,86.7
1,1765,0,586,0,0,0,206.2,72.8,85.1
0,735,0,2835,0,0,0,240,100,62.7
0,8304,0,16784,0,0,0,206.2,72.8,85.1
1,786,0,30436,0,0,0,196,100,70.6
1,530,0,1744,0,0,0,351.9,30.2,96.1
1,1431,0,7812,0,0,0,206.2,72.8,85.1
0,509,0,38795,0,0,0,352.5,79.2,86.7
1,1974,0,12836,0,0,0,296.9,56.9,80
1,64,0,465,0,0,0,265.9,50,80
1,34754,0,83365,0,0,0,206.2,72.8,85.1
1,24062,0,130860,0,0,0,160,1.9,61.2
1,13950,0,183814,0,0,0,351.9,30.2,96.1
1,5270,0,4400,0,0,0,109.9,36.3,83.1
0,273,0,1822,0,0,0,206.1,11.9,76.1
1,11295,0,6152,0,0,0,340,66.9,94.9
1,3173,0,10558,0,0,0,351.9,30.2,96.1
1,1314,0,149091,0,0,0,159.5,22.2,77.6
0,49824,0,51195,0,0,0,182.9,88,74.9
0,1224,0,2844,0,0,0,351.9,30.2,96.1
0,11045,0,153389,0,0,0,206.2,72.8,85.1
0,928,0,589,0,0,0,17.2,75.2,98
1,23,0,114,0,0,0,206.1,11.9,76.1
0,1015,0,8577,0,0,0,196.8,84.4,78
0,575,0,11864,0,0,0,210.8,100,70.2
1,1705,0,1984,0,0,0,206.2,72.8,85.1
0,197,0,72964,0,0,0,206.1,11.9,76.1
1,776,0,3068,0,0,0,0,0,0
0,1891,0,7379,0,0,0,206.2,72.8,85.1
0,3622,0,7208,0,0,0,305.6,96.4,43.9
0,400,0,4165,0,0,0,206.2,72.8,85.1
1,14271,0,87773,0,0,0,265.9,50,80
1,1852,0,1513,0,0,0,351.9,30.2,96.1
0,1564,0,20570,0,0,0,17.2,75.2,98
1,739,0,7574,0,0,0,109.9,36.3,83.1
0,202,0,3919,0,0,0,206.1,11.9,76.1
0,26216,0,16215,0,0,0,0,0,25.9
1,924,0,221641,0,0,0,180,96.6,70.2
0,5811,0,4560,0,0,0,265.9,50,80
0,597,0,15507,0,0,0,54.6,96.1,50.2
1,15801,0,18746,0,0,0,300,5.7,34.1
0,4651,0,3900,0,0,0,206.2,72.8,85.1
0,35946,0,25917,0,0,0,265.9,50,80
1,797,0,6364,0,0,0,15,2.7,58.8
1,138,0,287,0,0,0,206,45.2,98
1,58006,0,20821,0,0,0,196.2,67.3,67.1
1,50,0,25368,0,0,0,270.9,58,87.8
1,15920,0,28426,0,0,0,265.9,50,80
0,0,0,32011,0,0,0,352.5,79.2,86.7
0,2023,0,42796,0,0,0,0,0,40
0,99,0,981,0,0,0,206.2,72.8,85.1
1,9641,0,56016,0,0,0,206,45.2,98
1,6698,0,21981,0,0,0,80.7,96.4,32.9
0,515,0,3431,0,0,0,110.1,58.6,56.9
0,547,1,6575,0,0,0,206.2,72.8,85.1
0,155,0,7290,0,0,0,196,100,70.6
1,6339,0,26789,0,0,0,195,100,80
1,1444,0,3134,0,0,0,0,0,0
1,1682,0,4575,0,0,0,352.5,79.2,86.7
1,1228,0,166830,0,0,0,351.9,30.2,96.1
1,10202,0,87324,0,0,0,28.5,95.3,25.1
1,37,0,155,0,0,0,206.2,72.8,85.1
0,347,0,11557,0,0,0,0,0,0
1,242,0,268,0,0,0,265.9,50,80
0,17510,0,583,0,0,0,265.9,50,80
1,2768,0,96,0,0,0,351.9,30.2,96.1
0,12718,0,22682,0,0,0,352.5,79.2,86.7
1,5566,0,1637,0,0,0,195.8,96.2,94.1
1,591,0,1548,0,0,0,206,45.2,98
1,108,0,286,0,0,0,206,45.2,98
1,17225,1,9469,0,0,0,351.9,30.2,96.1
0,1502,0,6799,0,0,0,352.5,79.2,86.7
1,1129,0,3676,0,0,0,206.2,72.8,85.1
0,6524,0,2831,0,0,0,206.1,11.9,76.1
1,3642,0,24484,0,0,0,180,58.2,72.2
0,1972,0,70045,0,0,0,196,100,70.6
0,4695,0,3703,0,0,0,265.9,50,80
1,16260,0,35050,0,0,0,352.5,79.2,86.7
1,243,0,425,0,0,0,351.9,30.2,96.1
1,1118,0,16087,0,0,0,352.5,79.2,86.7
1,43195,0,32164,0,0,0,352.5,79.2,86.7
1,79585,0,12905,0,0,0,110.1,58.6,56.9
0,532,0,7293,0,0,0,234.8,85.2,69
0,2960,0,7731,0,0,0,196,100,70.6
1,2753,0,1784,0,0,0,213.3,75.9,52.2
1,14771,0,49274,0,0,0,351.9,30.2,96.1
1,20397,0,85994,0,0,0,240,100,100
1,87309,0,77894,0,0,0,265.9,50,80
1,2576,0,9734,0,0,0,0,0,0
1,1573,0,12896,0,0,0,196,100,70.6
0,50519,1,44876,0,0,0,237,100,70.2
1,2671,0,4579,0,0,0,352.5,79.2,86.7
1,270,0,19244,0,0,0,199,98,100
0,1618,0,3886,0,0,0,265.9,50,80
0,558,0,1536,0,0,0,0,0,0
1,764,0,3740,0,0,0,193.8,89.3,83.9
1,165,0,75568,0,0,0,17.2,75.2,98
0,4755,0,95308,0,0,0,60,93.8,31.4
0,329,0,6718,0,0,0,7,97,52.2
1,14,0,1038,0,0,0,206.2,72.8,85.1
1,1125,0,46826,0,0,0,0,98.1,81.2
1,0,0,17979,0,0,0,352.5,79.2,86.7
0,2077,0,13600,0,0,0,0,0,0
1,1411,0,1154,0,0,0,352.5,79.2,86.7
1,15234,0,6587,0,0,0,196,100,70.6
1,865,0,2734,0,0,0,206.2,72.8,85.1
1,8035,0,2517,0,0,0,206.2,72.8,85.1
0,691,0,385,0,0,0,206.2,72.8,85.1
0,2,0,7,0,0,0,206,45.2,98
1,2202,0,960,0,0,0,206.1,11.9,76.1
1,19,0,795,0,0,0,21,91.8,100
0,0,0,16,0,0,0,0,0,0
0,2697,0,8693,0,0,0,206.2,72.8,85.1
0,222,0,3846,0,0,0,0,0,0
1,2155,0,1228,0,0,0,206.1,11.9,76.1
0,5791,1,290125,0,0,0,265.9,50,80
0,19,0,114,0,0,0,0,0,0
1,655,0,5187,0,0,0,351.9,30.2,96.1
1,852,0,420,0,0,0,206.2,72.8,85.1
1,477,0,2415,0,0,0,265.9,50,80
0,3549,0,9693,0,0,0,206.2,72.8,85.1
1,2240,0,8172,0,0,0,265.9,50,80
0,2213,0,3988,0,0,0,21,100,83.9
1,7425,0,5964,0,0,0,265.9,50,80
0,2789,0,9874,0,0,0,17.2,75.2,98
1,5812,0,28088,0,0,0,206,45.2,98
1,8302,0,11691,0,0,0,351.9,30.2,96.1
0,5650,0,537,0,0,0,352.5,79.2,86.7
1,363,0,270,0,0,0,110.1,58.6,56.9
0,63,0,39712,0,0,0,283.3,20.9,33.7
1,1832,0,4966,0,0,0,0,100,100
1,39,0,382,0,0,0,109.9,36.3,83.1
1,5209,0,3319,0,0,0,206.1,11.9,76.1
1,64,0,2079,0,0,0,352.5,79.2,86.7
1,3989,0,49208,0,0,0,0,0,0
1,589,0,5045,0,0,0,42.8,69.8,100
1,8690,0,19160,0,0,0,206.1,11.9,76.1
1,0,0,2848,0,0,0,206,45.2,98
0,63,0,121450,0,0,0,214.6,29.9,34.1
0,1752,0,1758,0,0,0,206.1,11.9,76.1
1,4173,0,14089,0,0,0,0,52.8,98.8
0,2836,0,5764,0,0,0,141.1,92.3,87.1
1,387,0,44969,0,0,0,351.9,30.2,96.1
1,884,0,3362,0,0,0,0,0,0
0,6235,0,29991,0,0,0,80.7,96.4,32.9
1,4749,0,118046,0,0,0,204,50,3.9
0,10,0,2795,0,0,0,0,0,54.9
1,477,0,1363,0,0,0,206.1,11.9,76.1
0,15451,0,55821,0,0,0,340,75,80
0,4335,0,18260,0,0,0,352.5,79.2,86.7
0,95,0,535,0,0,0,17.2,75.2,98
1,15425,0,17382,0,0,0,352.5,79.2,86.7
0,26,0,487,0,0,0,206.2,72.8,85.1
1,810,0,847,0,0,0,352.5,79.2,86.7
1,6891,0,4122,0,0,0,0,0,0
0,584,0,30241,0,0,0,0,0,0
1,0,0,12968,0,0,0,185.6,86.4,92.2
0,5290,0,5159,0,0,0,265.9,50,80
1,3033,0,3589,0,0,0,265.9,50,80
0,1551,0,4068,0,0,0,352.5,79.2,86.7
0,2,0,72626,0,0,0,48.1,100,63.1
0,245,0,435759,0,0,0,80,66.7,60
1,379,0,4228,0,0,0,264,100,72.5
0,5570,0,19168,0,0,0,206.1,11.9,76.1
1,167,0,242,0,0,0,0,0,0
0,2847,0,24624,0,0,0,206.2,72.8,85.1
1,0,0,10148,0,0,0,66.2,69.6,22
0,14,0,4375,0,0,0,196,100,70.6
0,1810,0,94757,0,0,0,0,0,0
0,6809,0,3575,0,0,0,344.7,79.3,81.6
1,103,0,1302,0,0,0,0,100,60
1,20495,0,15991,0,0,0,109.9,36.3,83.1
1,0,0,136137,0,0,0,17.2,75.2,98
1,3664,0,3599,0,0,0,265.9,50,80
1,8989,0,33665,0,0,0,110.1,58.6,56.9
1,1,0,103634,0,0,0,17.2,75.2,98
0,44228,1,51133,0,0,0,19.3,100,100
0,0,0,2178,0,0,0,0,0,0
1,85855,0,68001,0,0,0,110.1,58.6,56.9
0,26112,0,67356,0,0,0,206.2,72.8,85.1
0,2851,0,5502,0,0,0,190.4,100,72.5
1,7086,0,4528,0,0,0,351.9,30.2,96.1
1,503,0,484,0,0,0,265.9,50,80
1,9491,0,9822,0,0,0,144,100,100
0,3870,0,13886,0,0,0,0,0,0
0,0,0,26300,0,0,0,206.2,72.8,85.1
0,116,36,4129,0,0,0,352.5,79.2,86.7
0,130,0,788,0,0,0,206.2,72.8,85.1
0,6,0,77,0,0,0,265.9,50,80
0,666,0,116474,0,0,0,351.9,30.2,96.1
1,986,0,726,0,0,0,206,45.2,98
1,2196,0,4383,0,0,0,351.9,30.2,96.1
1,41,0,2376,0,0,0,352.5,79.2,86.7
1,9,0,1674,0,0,0,206.1,11.9,76.1
1,200,0,56225,0,0,0,230.5,47.8,36.1
0,2806,0,3192,0,0,0,265.9,50,80
0,32,0,35097,0,0,0,352.5,79.2,86.7
0,5793,0,48282,0,0,0,352.5,79.2,86.7
1,2038,0,65648,0,0,0,352.5,79.2,86.7
1,31788,0,42872,0,0,0,351.9,30.2,96.1
0,494,0,361,0,0,0,206.2,72.8,85.1
1,32675,0,15826,0,0,0,270.2,90.3,76.9
0,1049,0,2910,0,0,0,206.2,72.8,85.1
1,281,0,50609,0,0,0,236.8,92.2,96.1
0,4613,0,7472,0,0,0,351.9,30.2,96.1
1,138,0,398,0,0,0,352.5,79.2,86.7
0,1262,0,30014,0,0,0,206.2,72.8,85.1
0,6469,0,910,0,0,0,164,38.7,76.1
0,638,0,108786,0,0,0,240,100,100
0,517,0,1422,0,0,0,60,93.7,18.8
0,603,0,111999,0,0,0,206.2,72.8,85.1
1,1181,0,21165,0,0,0,259.2,65.1,100
1,0,0,8018,0,0,0,351.9,30.2,96.1
0,181,0,17262,0,0,0,206.2,72.8,85.1
0,12306,0,13732,0,0,0,0,0,0
0,6,0,15,0,0,0,42.8,69.8,100
1,0,0,1275,0,0,0,206,45.2,98
1,15956,0,58419,0,0,0,352.5,79.2,86.7
1,1444,0,2449,0,0,0,206.1,11.9,76.1
0,4475,0,14209,0,0,0,0,0,0
1,534,0,7618,0,0,0,271.2,97,52.2
1,5768,0,5838,0,0,0,110.1,58.6,56.9
1,2542,0,5356,0,0,0,206.1,11.9,76.1
1,72064,0,33566,0,0,0,0,100,70.2
1,90,0,43353,0,0,0,348.7,96.8,60.4
1,10593,1,4526,0,0,0,206,45.2,98
0,12,0,38427,0,0,0,197.1,6.9,40
1,12936,0,8151,0,0,0,351.9,30.2,96.1
1,830,0,12070,0,0,0,351.9,30.2,96.1
1,1449,0,3122,0,0,0,265.9,50,80
1,223,0,132211,0,0,0,26.7,100,68.6
0,3417,0,7764,0,0,0,110.1,58.6,56.9
1,19872,0,89108,0,0,0,340.1,93.9,70.6
1,2240,0,8172,0,0,0,265.9,50,80
1,4988,0,10470,0,0,0,351.9,30.2,96.1
1,3,0,10095,0,0,0,265.9,50,80
0,1703,0,6157,0,0,0,206.2,72.8,85.1
0,7601,0,48624,0,0,0,206.1,11.9,76.1
1,5578,0,10522,0,0,0,0,0,0
1,60986,1,8384,0,0,0,206,45.2,98
1,719,0,32227,0,0,0,180.8,67.9,82
1,2643,0,5039,0,0,0,99.5,19.5,82.4
1,3141,0,3553,0,0,0,351.9,30.2,96.1
1,10,0,595,0,0,0,206.2,72.8,85.1
0,1011,0,671,0,0,0,110.1,58.6,56.9
1,16362,0,70014,0,0,0,109.9,36.3,83.1
1,2788,0,158730,0,0,0,206.1,11.9,76.1
0,33,0,42169,0,0,0,35.2,92.1,98.8
1,2036,0,43614,0,0,0,277.8,38.7,90.2
0,7878,0,5829,0,0,0,17.2,75.2,98
1,41,0,213,0,0,0,240,96.1,70.2
1,1758,0,1455,0,0,0,206.1,11.9,76.1
1,224,0,9589,0,0,0,80.7,96.4,32.9
1,9301,0,18902,0,0,0,196,100,70.6
0,2517,0,87395,0,0,0,0,100,100
1,971,0,5190,0,0,0,351.9,30.2,96.1
0,13400,0,17685,0,0,0,210,4.9,16.1
1,23,0,11,0,0,0,206.2,72.8,85.1
1,6583,0,74678,0,0,0,0,0,0
1,4965,1,27802,0,0,0,352.5,79.2,86.7
1,4816,0,5777,0,0,0,351.9,30.2,96.1
0,2433,0,3365,0,0,0,240,100,100
1,6443,1,22658,0,0,0,206.1,11.9,76.1
0,6325,0,13318,0,0,0,17.2,75.2,98
1,11529,0,13963,0,0,0,0,0,0
0,532,0,2137,0,0,0,221.5,90.9,68.6
0,35,0,58,0,0,0,206.2,72.8,85.1
1,2355,0,21677,0,0,0,0,90.1,87.1
0,9799,0,19427,0,0,0,358.1,94,92.2
1,12215,0,26258,0,0,0,203.9,100,60
1,2796,0,4352,0,0,0,259.1,100,100
1,9887,0,17278,0,0,0,110.1,58.6,56.9
0,5,0,664,0,0,0,206.1,11.9,76.1
0,1168,0,1246,0,0,0,0,0,0
1,3014,0,4809,0,0,0,0,0,0
1,7378,0,13999,0,0,0,0,100,100
1,361,0,533,0,0,0,265.9,50,80
1,3684,0,87115,0,0,0,333,81.3,90.2
0,759,0,414,0,0,0,206.1,11.9,76.1
1,86,0,729,0,0,0,0,0,0
1,5791,0,5335,0,0,0,352.5,79.2,86.7
1,18,0,15,0,0,0,352.5,79.2,86.7
0,67,0,1408,0,0,0,196,100,70.6
0,28476,0,9566,0,0,0,352.5,79.2,86.7
1,6400,0,70391,0,0,0,300,60,100
1,765,0,4051,0,0,0,336,100,100
1,5058,0,7679,0,0,0,0,0,0
1,8995,0,6712,0,0,0,60,100,40
1,6891,0,4122,0,0,0,0,0,0
1,2526,0,11509,0,0,0,31,83.8,58
1,12538,0,31171,0,0,0,320,60,3.9
0,762,0,2543,0,0,0,352.5,79.2,86.7
1,1737,0,299254,0,0,0,206.2,72.8,85.1
0,11086,0,43594,0,0,0,0,0,3.9
1,0,0,4826,0,0,0,351.4,46.7,94.1
1,0,0,17632,0,0,0,196,100,70.6
1,10434,0,20015,0,0,0,336,100,100
1,10636,0,31378,0,0,0,206.1,11.9,76.1
1,52117,0,66300,0,0,0,195,100,80
1,1026,0,6104,0,0,0,351.9,30.2,96.1
1,1430,0,53351,0,0,0,352.5,79.2,86.7
1,16462,0,9823,0,0,0,110.1,58.6,56.9
1,1153,0,62546,0,0,0,333.8,65.3,94.9
0,2570,0,184802,0,0,0,206.2,72.8,85.1
1,9851,0,15829,0,0,0,110.1,58.6,56.9
0,3478,0,6084,0,0,0,206.2,72.8,85.1
0,68,0,153,0,0,0,352.5,79.2,86.7
1,2678,0,52422,0,0,0,356.9,100,69
1,83,0,91916,0,0,0,24,67.6,58
1,6174,0,6632,0,0,0,14.3,58.3,14.1
1,89,0,10474,0,0,0,332,100,81.6
1,254,0,487,0,0,0,265.9,50,80
1,2,0,102,0,0,0,265.9,50,80
1,7473,0,1973,0,0,0,206,45.2,98
0,71,0,66491,0,0,0,194.1,80.3,93.7
0,42,0,8,0,0,0,206.2,72.8,85.1
0,3943,0,20820,0,0,0,206.2,72.8,85.1
1,0,0,13019,0,0,0,32.8,80.5,78.4
1,7517,0,12902,0,0,0,337.9,100,100
1,1704,0,1723,0,0,0,351.9,30.2,96.1
1,19135,0,42027,0,0,0,351.9,30.2,96.1
1,14604,0,1048,0,0,0,273.2,93.1,80
1,2064,0,1530,0,0,0,80.7,96.4,32.9
0,289,0,3501,0,0,0,0,0,0
1,174,0,1012,0,0,0,206.2,72.8,85.1
0,1295,0,63895,0,0,0,352.5,79.2,86.7
1,1792,0,6659,0,0,0,352.5,79.2,86.7
1,4950,0,18178,0,0,0,0,3.7,21.2
1,1845,0,1685,0,0,0,265.9,50,80
1,1462,0,10587,0,0,0,300,20,7.8
1,12740,0,25923,0,0,0,17.2,75.2,98
0,27,0,4,0,0,0,206,45.2,98
1,9,0,52801,0,0,0,341.3,63.4,83.5
0,1085,0,1749,0,0,0,206.2,72.8,85.1
1,0,0,9098,0,0,0,149.9,100,100
0,6650,0,44694,0,0,0,19.3,86,94.9
1,12138,0,30537,0,0,0,325.7,77.8,60
0,5081,0,1756,0,0,0,206.2,72.8,85.1
1,389,0,25362,0,0,0,194.1,80.3,93.7
1,7536,0,148068,0,0,0,190.4,100,72.5
0,2097,0,15704,0,0,0,282.6,51.1,71.4
1,2240,0,8172,0,0,0,265.9,50,80
1,9050,0,20822,0,0,0,351.9,30.2,96.1
1,281,0,50609,0,0,0,236.8,92.2,96.1
1,1268,0,1895,0,0,0,351.9,30.2,96.1
0,143,0,16932,0,0,0,213.8,80.2,92.9
0,952,0,13523,0,0,0,206.1,11.9,76.1
0,36,0,87718,0,0,0,110.1,58.6,56.9
0,11913,0,38763,0,0,0,196,100,70.6
1,2076,0,5441,0,0,0,352.5,79.2,86.7
1,4696,0,9545,0,0,0,25.7,35.7,100
1,5858,0,46634,0,0,0,351.9,30.2,96.1
0,4380,0,7236,0,0,0,206.1,11.9,76.1
1,3706,0,83965,0,0,0,206.2,72.8,85.1
0,77,1,81059,0,0,0,110.1,58.6,56.9
0,2112,0,3691,0,0,0,48,6.1,32.2
1,4704,0,16836,0,0,0,300,81.2,50.2
1,9607,0,6219,0,0,0,206,45.2,98
1,996,0,6969,0,0,0,340,85.7,85.1
0,308,0,798,0,0,0,196.1,92.3,76.1
0,2729,0,54541,0,0,0,0,0,0
1,13917,0,1793,0,0,0,206.1,11.9,76.1
1,123,0,357,0,0,0,352.5,79.2,86.7
0,1872,0,131954,0,0,0,102.9,100,70.2
1,2319,0,1199,0,0,0,352.5,79.2,86.7
0,161,0,22265,0,0,0,206.1,11.9,76.1
1,7313,0,657,0,0,0,358.9,42.4,98
1,10487,0,3750,0,0,0,175,87.8,90.2
1,149,0,97343,0,0,0,240,16.3,96.5
0,521,0,887,0,0,0,0,0,72.5
0,19515,0,20458,0,0,0,265.9,50,80
1,87,0,3032,0,0,0,206,45.2,98
0,853,0,4603,0,0,0,265.9,50,80
1,17482,0,44604,0,0,0,301.1,48.1,91.4
1,0,0,4773,0,0,0,206,45.2,98
1,0,0,18336,0,0,0,265.9,50,80
1,16568,0,10399,0,0,0,194.1,80.3,93.7
1,0,0,12596,0,0,0,294.3,90.5,95.3
1,1655,0,951,0,0,0,206.1,11.9,76.1
1,3761,0,14827,0,0,0,206.1,11.9,76.1
1,1478,0,712,0,0,0,352.5,79.2,86.7
1,216,0,633,0,0,0,352.5,79.2,86.7
1,758,0,1025,0,0,0,265.9,50,80
0,3,0,55,0,0,0,265.9,50,80
1,32153,0,59624,0,0,0,0,0,0
1,622,0,40597,0,0,0,206.1,11.9,76.1
0,450,0,689,0,0,0,202.5,66.7,80
1,25755,2,16887,0,0,0,196,100,70.6
1,0,0,4709,0,0,0,206,45.2,98
1,5413,0,11214,0,0,0,196,100,70.6
0,1,0,72,0,0,0,244.1,106.4,92.2
0,82,0,354,0,0,0,206.2,72.8,85.1
1,7825,0,28634,0,0,0,265.9,50,80
1,582,0,2133,0,0,0,265.9,50,80
1,0,0,47,0,0,0,265.9,50,80
1,62,0,3158,0,0,0,199.1,85.8,85.9
0,50,0,3084,0,0,0,352.5,79.2,86.7
1,443,0,312,0,0,0,206,45.2,98
0,561,0,18552,0,0,0,206.2,72.8,85.1
1,2655,0,16002,0,0,0,206.1,11.9,76.1
1,10958,0,30636,0,0,0,265.9,50,80
1,69484,1,100051,0,0,0,265.9,50,80
1,12825,0,19255,0,0,0,42.8,69.8,100
1,62,0,172,0,0,0,351.9,30.2,96.1
1,4072,0,3238,0,0,0,351.9,30.2,96.1
0,441,0,1017,0,0,0,0,0,0
1,3425,0,2306,0,0,0,351.9,30.2,96.1
1,2787,0,1137,0,0,0,17.2,75.2,98
1,5830,0,10608,0,0,0,206.1,11.9,76.1
1,2228,0,5455,0,0,0,327.9,40.2,82
0,319,0,864,0,0,0,17.2,75.2,98
0,1705,0,157896,0,0,0,0,9,52.2
0,3344,0,2876,0,0,0,206.2,72.8,85.1
1,246,0,3922,0,0,0,265.9,50,80
0,468,0,933,0,0,0,110.1,58.6,56.9
1,0,0,1,0,0,0,0,100,60
0,46,0,7493,0,0,0,74.2,92,83.1
0,90,0,28749,0,0,0,206.2,72.8,85.1
1,2056,0,9181,0,0,0,231.8,91.1,43.9
1,7878,0,4612,0,0,0,265.9,50,80
1,9903,1,46088,0,0,0,0,0,0
1,2790,0,48044,0,0,0,240,6.5,48.2
0,1234,0,4465,0,0,0,0,0,0
0,249,0,359,0,0,0,194.1,80.3,93.7
1,552,0,446,0,0,0,270,45.9,29
1,5848,0,3003,0,0,0,190.4,100,72.5
0,6319,0,5211,0,0,0,224.1,56.8,57.3
1,2614,0,139071,0,0,0,17.2,75.2,98
0,5,0,222,0,0,0,352.5,79.2,86.7
0,10017,0,7527,0,0,0,206.1,11.9,76.1
0,1121,0,883,0,0,0,206.2,72.8,85.1
1,427,0,559,0,0,0,352.5,79.2,86.7
0,5280,0,18605,0,0,0,17.2,75.2,98
1,2240,0,8172,0,0,0,265.9,50,80
0,3175,1,4836,0,0,0,109.9,36.3,83.1
1,641,0,3252,0,0,0,196,100,70.6
0,5198,0,9952,0,0,0,0,100,100
0,1579,0,20577,0,0,0,190.4,100,72.5
1,34,0,397,0,0,0,103.2,85.8,80
1,1117,0,11911,0,0,0,352.5,79.2,86.7
1,7337,0,2071,0,0,0,206.1,11.9,76.1
1,18538,0,2127,0,0,0,351.9,30.2,96.1
1,3621,0,6430,0,0,0,151.2,89.2,65.1
1,60,0,194,0,0,0,351.9,30.2,96.1
0,5343,0,32350,0,0,0,352.5,79.2,86.7
1,9388,0,6702,0,0,0,352.5,79.2,86.7
1,2944,0,4700,0,0,0,174.8,78.7,81.2
0,558,0,1537,0,0,0,0,0,0
1,59003,0,143582,0,0,0,338,46.9,82
1,3995,0,1162,0,0,0,265.9,50,80
1,240,0,753,0,0,0,71.6,59,65.1
1,10848,0,14530,0,0,0,196,100,70.6
0,107,0,506,0,0,0,206.1,11.9,76.1
0,3,0,9416,0,0,0,110.1,58.6,56.9
1,36,0,97,0,0,0,60,93.7,18.8
1,6192,0,7613,0,0,0,265.9,50,80
0,2880,1,7782,0,0,0,206.1,89,82
1,51,0,1142,0,0,0,206,45.2,98
0,7863,0,41336,0,0,0,0,0,0
0,32,0,13223,0,0,0,240,100,100
1,3,0,291,0,0,0,340.1,93.9,70.6
0,1472,0,47620,0,0,0,0,0,0
1,8347,0,46805,0,0,0,0,0,0
0,38,0,504,0,0,0,265.9,50,80
1,486,0,1114,0,0,0,265.9,50,80
1,19123,0,23732,0,0,0,206.2,72.8,85.1
0,1675,0,27023,0,0,0,351.9,30.2,96.1
1,396,0,11451,0,0,0,265.9,50,80
1,25,0,201,0,0,0,196,100,70.6
1,806,0,1148,0,0,0,265.9,50,80
1,13609,0,17066,0,0,0,309,98.8,100
1,35,0,428,0,0,0,109.9,36.3,83.1
0,353,0,25976,0,0,0,328,100,100
1,6368,0,104605,0,0,0,196.1,75,80
1,76715,0,153163,0,0,0,190.4,100,72.5
1,7407,0,13030,0,0,0,268,68.8,78
